716,-803,51,123,450,-255,-363,-35
64,-1385,106,95,920,299,-1056,-430
555,191,-27,-74,-373,-475,429,338
573,-108,-314,-493,-64,-297,3,434
524,163,-200,-56,-228,-292,337,368
886,-707,250,169,277,-448,-121,60
311,-1649,257,-226,909,82,-1116,-284
821,-930,30,44,560,-170,-488,101
488,177,-196,-123,-230,-293,251,365
908,-896,306,-100,360,-442,-462,141
233,-1612,240,26,889,125,-951,-406
655,-676,234,469,356,-195,-281,-61
584,-95,-214,-316,-127,-329,136,398
110,-1487,201,30,853,137,-983,-484
412,216,-309,-248,-222,-315,217,295
519,-190,-349,-384,-41,-286,77,314
453,366,-314,-7,-246,-232,400,356
440,39,-141,-243,-243,-390,158,266
420,72,-432,-188,-96,-211,230,266
87,-1204,250,365,805,307,-885,-387
850,-905,48,-82,517,-257,-493,123
504,-100,-270,-337,-132,-353,147,292
309,-1273,342,-12,660,-72,-717,-324
816,-689,136,206,347,-340,-165,29
603,105,-229,-249,-173,-291,214,479
413,115,-169,-86,-209,-261,164,296
374,191,-332,-80,-188,-236,271,242
680,24,-275,-486,-183,-437,246,481
551,389,-190,-144,-291,-294,304,499
762,-1014,-74,-62,549,-295,-389,-73
638,35,-218,-441,-212,-443,223,447
143,-1194,374,324,797,332,-1030,-254
567,348,-109,-263,-397,-503,389,416
268,-1193,493,149,680,113,-945,-198
439,418,-55,96,-349,-258,307,398
717,-985,-7,163,555,-186,-393,-78
281,292,-341,-71,-260,-295,323,140
762,-828,245,338,360,-316,-222,-53
506,162,-516,-347,-116,-276,304,350
621,79,-239,-412,-190,-377,182,477
533,-37,-375,-494,-95,-330,86,374
346,-1201,426,-4,651,-15,-820,-196
861,-818,385,145,320,-379,-388,112
239,-1197,323,7,688,32,-846,-298
235,-1226,227,-15,743,70,-841,-310
791,-861,205,158,425,-274,-404,42
324,-1228,344,48,686,12,-752,-253
654,-970,239,210,429,-283,-476,-130
918,-847,94,33,455,-305,-305,142
928,-1046,129,-240,470,-435,-464,100
502,553,-155,-39,-437,-418,534,391
687,-852,-24,67,547,-145,-520,-3
738,-1041,-3,185,600,-134,-439,-45
487,265,-270,-197,-204,-242,193,429
366,-1205,266,-45,776,129,-895,-115
151,-1347,254,120,878,298,-1101,-293
228,-1483,189,22,909,215,-1007,-319
274,-1567,168,-22,910,142,-925,-351
251,-1649,110,-250,957,114,-1087,-359
560,300,-275,-141,-272,-346,440,407
392,374,-31,118,-313,-196,190,388
865,-937,140,-1,429,-383,-328,37
680,-1061,159,98,547,-183,-644,-50
741,-1039,29,219,610,-96,-482,-13
425,299,-359,27,-206,-205,410,299
447,119,-323,-70,-152,-221,286,296
551,360,-167,-160,-309,-336,317,473
438,-1257,364,-104,706,-9,-824,-113
498,77,-288,-244,-205,-372,305,292
338,-1290,422,25,669,-29,-789,-255
470,-18,-208,-245,-115,-226,10,373
546,255,-221,-204,-275,-366,340,407
620,-1067,145,206,478,-284,-434,-226
586,571,-52,-75,-443,-397,436,539
772,-1030,73,-70,499,-336,-472,-41
148,-1466,157,182,926,288,-965,-400
211,-1390,47,-66,939,248,-1005,-299
364,-1326,249,-111,737,-31,-758,-259
345,-1421,288,-155,777,-2,-902,-256
816,-1134,39,-98,535,-359,-430,-56
803,-773,147,76,392,-325,-343,51
173,-1502,312,-30,884,207,-1195,-317
675,-1097,11,110,653,-69,-658,-40
827,-776,375,159,313,-363,-400,97
86,-1132,325,418,710,219,-774,-421
510,183,-446,-303,-131,-254,261,387
688,371,-60,-246,-437,-557,512,505
445,-1270,476,-102,680,-19,-906,-78
813,-921,73,134,532,-179,-430,73
726,-1112,16,-22,675,-73,-758,47
752,125,-152,-429,-297,-532,380,533
726,85,-220,-496,-209,-435,224,568
779,-790,67,114,493,-175,-447,94
202,-1488,101,47,925,214,-921,-386
663,105,-234,-486,-296,-574,392,405
624,231,-121,-333,-312,-446,273,493
833,-1203,49,-192,600,-300,-609,17
780,-1150,84,-56,607,-205,-653,21
576,179,-139,-408,-346,-551,313,373
652,-944,-7,190,549,-158,-436,-113
616,-165,-265,-556,-106,-406,56,413
593,245,44,-103,-369,-420,299,468
564,282,28,-176,-376,-427,240,469
294,-1320,257,-88,804,114,-975,-217
637,58,-240,-473,-281,-569,378,363
348,-1549,164,-239,934,138,-1078,-205
524,208,-10,-164,-376,-477,313,352
452,-1368,360,-100,732,-30,-801,-155
557,5,-363,-374,-179,-432,348,295
604,-964,-96,185,612,-84,-492,-138
776,-976,-37,9,614,-128,-553,64
921,-1105,60,-268,566,-329,-581,137
671,292,55,-285,-426,-541,325,532
711,103,-220,-492,-258,-509,319,504
183,-1530,399,-5,841,152,-1175,-335
242,-1546,101,-123,991,258,-1129,-275
367,370,-147,177,-294,-195,333,301
259,-1437,525,32,730,53,-1058,-277
676,-757,28,383,491,-104,-301,-45
517,340,-299,-85,-268,-309,446,381
708,-892,-40,164,546,-161,-384,-49
220,-1112,336,257,723,203,-832,-244
654,100,-322,-459,-209,-449,327,447
810,-1037,19,55,538,-272,-362,-27
539,-148,-143,-406,-134,-353,-19,380
307,-1394,174,-222,901,181,-1124,-162
586,283,-58,-157,-437,-573,539,341
788,-954,147,-65,498,-266,-599,74
717,69,-228,-529,-187,-413,163,579
344,-1317,343,5,714,0,-778,-259
580,108,-350,-311,-136,-281,235,444
189,-1411,358,138,817,189,-1022,-329
495,184,-390,-137,-173,-271,386,323
133,-1333,282,74,772,118,-947,-413
621,-129,-337,-566,-113,-430,150,388
604,220,37,-261,-383,-495,251,467
593,-1114,-75,155,719,26,-717,-95
170,-1549,234,87,891,185,-994,-421
741,-1049,129,63,485,-318,-437,-91
502,144,-28,-150,-291,-361,167,386
335,-1242,152,0,889,280,-971,-100
583,-59,-212,-373,-193,-437,226,349
761,-858,237,96,441,-238,-557,77
472,359,-20,52,-406,-395,422,334
179,-1316,197,-34,847,198,-1050,-298
499,29,-202,-263,-277,-496,363,221
465,222,-169,-188,-346,-475,393,255
537,320,-154,-71,-332,-375,426,391
814,-708,326,289,351,-247,-376,131
781,-839,260,221,320,-416,-210,-67
421,-1363,250,-208,801,33,-910,-135
655,-1033,47,78,598,-121,-655,-51
273,-1511,243,-190,881,118,-1114,-264
872,-893,249,74,395,-359,-368,88
543,130,-120,-299,-334,-521,334,318
783,-774,61,114,508,-141,-482,125
791,-793,421,270,343,-271,-477,106
500,239,-116,-155,-342,-436,353,329
435,61,-414,-182,-106,-230,251,267
796,-1005,218,96,501,-229,-556,61
254,-1472,361,-33,834,141,-1100,-264
502,34,-123,-237,-216,-346,128,358
409,-1283,451,-154,651,-94,-862,-162
93,-1442,278,150,838,196,-1015,-455
828,-785,112,60,476,-204,-470,154
264,-1728,170,-245,1010,187,-1237,-298
544,33,-260,-196,-135,-256,198,398
296,-1382,116,-94,934,253,-1046,-181
391,-89,-463,-221,-17,-178,136,212
445,157,-289,-27,-178,-224,306,302
808,-948,-48,-82,619,-130,-604,130
745,188,-112,-486,-356,-597,380,533
618,200,-246,-406,-307,-519,397,404
639,379,-15,-224,-444,-535,436,488
625,-1005,67,274,541,-154,-452,-157
96,-1271,258,228,847,317,-1045,-341
541,336,-227,-150,-312,-376,421,400
348,-1500,249,-29,872,131,-931,-238
744,-1074,111,10,493,-336,-452,-97
307,-1580,194,-293,934,129,-1176,-229
46,-1529,135,91,920,229,-1033,-532
682,-880,-11,38,547,-161,-547,-14
595,318,-27,-134,-439,-541,504,388
630,-850,84,188,443,-253,-393,-139
480,80,-260,-297,-264,-472,348,229
635,-863,71,196,502,-159,-495,-75
871,-896,159,24,473,-268,-457,139
731,-1014,279,183,483,-213,-588,2
1070,-972,225,-204,446,-414,-439,291
634,31,-319,-424,-212,-483,377,369
147,-1450,55,-32,942,241,-1021,-392
650,46,-122,-275,-199,-341,178,514
555,585,-104,-58,-476,-461,565,442
821,-889,165,28,367,-444,-261,-33
825,-892,250,111,466,-215,-551,141
495,39,-382,-433,-142,-356,175,320
498,222,-307,-273,-293,-460,433,276
610,145,-354,-301,-194,-368,385,413
560,249,-234,-177,-201,-239,220,498
309,-1051,472,111,627,76,-864,-136
229,-1143,222,75,711,77,-745,-317
125,-1347,224,99,786,119,-879,-454
901,-898,136,57,510,-211,-460,187
221,-1414,212,-67,874,184,-1067,-286
563,2,-242,-471,-203,-447,168,367
464,60,-283,-161,-128,-217,156,343
683,-707,53,342,446,-155,-283,-37
616,43,-220,-283,-158,-306,190,475
345,33,-213,-132,-201,-310,165,172
840,-1178,95,-70,631,-186,-670,91
489,170,-137,-209,-277,-375,221,354
285,-1262,446,135,722,124,-933,-210
526,270,-181,-114,-307,-378,397,368
610,-1103,-77,180,670,-53,-574,-146
613,35,-332,-448,-196,-458,322,374
887,-1098,42,-192,537,-364,-467,50
725,-575,191,337,287,-317,-152,-24
487,287,-104,-118,-346,-399,331,352
527,132,-351,-231,-126,-225,210,417
109,-1600,27,0,1014,285,-1073,-464
407,-18,-504,-304,-44,-221,170,232
718,-1032,193,163,556,-129,-652,23
860,-852,112,23,484,-239,-453,147
806,-784,369,263,290,-387,-278,19
304,75,-329,-122,-160,-249,180,148
413,124,-270,-142,-120,-148,54,367
324,-1586,135,-295,885,8,-960,-326
742,239,-178,-381,-313,-495,415,562
880,-809,146,11,375,-403,-263,74
452,403,-87,47,-407,-398,474,305
710,-910,-87,224,597,-87,-382,-37
329,-1152,402,67,615,-44,-694,-251
538,294,-37,-167,-381,-449,321,405
544,536,-126,-60,-431,-417,510,442
352,-1589,281,-246,878,60,-1092,-228
452,117,-441,-364,-94,-227,115,357
813,-903,92,54,495,-244,-437,67
358,-11,-462,-195,-59,-198,178,185
182,-1344,233,164,902,336,-1068,-259
790,-647,381,361,336,-198,-423,160
287,-1571,356,-161,834,49,-1098,-291
659,30,-247,-581,-216,-496,193,464
174,-1520,101,-16,934,203,-992,-407
139,-1275,326,338,769,218,-844,-392
769,-905,-51,106,573,-146,-413,28
202,-1557,467,-25,793,72,-1145,-354
495,294,-196,-146,-342,-434,437,312
362,-1470,111,-272,936,156,-1064,-160
612,391,-121,-149,-431,-528,579,407
703,118,-203,-453,-225,-424,230,557
641,-715,160,429,421,-136,-346,-55
787,-1174,-41,-140,641,-227,-596,-11
720,-1018,29,5,496,-329,-397,-124
491,297,-190,-119,-338,-417,433,314
207,-1345,301,-39,760,62,-958,-344
466,128,-145,-226,-349,-533,393,204
514,227,-417,-307,-170,-289,287,392
300,-1537,193,-123,917,157,-1043,-261
1014,-910,118,-142,469,-357,-382,242
856,-657,236,144,305,-374,-238,109
427,-1152,430,-49,669,25,-861,-59
100,-1350,94,235,938,368,-971,-388
781,-766,228,251,394,-246,-359,61
733,-544,191,305,272,-333,-151,-8
628,-77,-339,-587,-159,-490,223,374
741,-838,-14,193,553,-105,-420,37
625,-876,99,313,559,-25,-588,-20
533,239,-176,-195,-320,-434,385,353
508,186,-393,-377,-162,-301,202,397
396,-1384,427,1,744,39,-888,-172
172,-1496,207,8,965,322,-1213,-282
70,-1398,69,285,972,407,-977,-429
782,-1137,66,51,577,-238,-487,-40
623,104,-129,-325,-221,-357,149,512
237,-1431,346,9,841,182,-1101,-257
161,-1217,242,169,752,147,-818,-377
191,-1211,269,109,736,115,-840,-340
171,-1596,243,7,956,263,-1188,-346
507,-123,-392,-468,-137,-454,255,214
137,-1313,447,263,761,216,-1028,-337
539,-801,62,334,471,-137,-429,-178
268,-1312,154,-123,883,216,-1065,-187
430,-5,-123,-226,-196,-318,51,296
557,53,-258,-337,-135,-275,96,453
301,-1441,359,82,886,267,-1114,-159
721,-1299,34,-43,668,-189,-680,-90
387,20,-170,-171,-236,-378,200,185
788,-1146,-50,-134,640,-217,-589,1
752,-873,198,164,357,-400,-255,-95
349,-1204,514,108,614,-24,-775,-209
623,367,-49,-268,-434,-544,424,466
316,-1451,385,53,823,150,-1005,-217
659,-1009,10,255,585,-110,-458,-108
320,282,-162,43,-247,-188,161,277
821,-1006,40,-82,574,-211,-581,95
704,-707,312,452,378,-153,-397,38
372,216,-321,-105,-196,-238,242,260
413,100,-299,-131,-115,-162,105,334
658,-1065,199,158,531,-180,-639,-76
805,-645,327,236,282,-343,-298,91
294,-982,384,156,627,92,-760,-164
539,180,-96,-164,-263,-328,200,437
248,-1332,398,50,771,140,-1029,-241
706,-776,271,267,417,-175,-522,52
630,-1114,8,91,625,-127,-630,-124
880,-865,72,79,458,-303,-271,80
622,27,-196,-468,-218,-451,177,442
403,54,-230,-195,-244,-404,280,177
397,187,-180,28,-282,-328,375,210
208,-1389,382,162,722,42,-814,-414
219,-1112,300,148,669,68,-733,-321
257,-1264,181,72,786,120,-771,-313
338,-1600,257,-247,926,132,-1175,-198
326,-1378,314,-17,832,162,-1009,-175
340,99,-350,-89,-104,-143,119,248
432,-1486,360,-176,847,97,-1072,-89
761,-1101,151,-31,572,-204,-693,37
837,-954,210,-72,465,-308,-578,112
648,-1054,-171,24,686,-74,-583,-90
842,-716,338,175,299,-369,-325,107
568,226,-255,-375,-254,-397,251,444
362,382,-171,85,-316,-255,341,280
624,90,-155,-219,-233,-375,297,447
283,-1214,438,86,693,87,-917,-209
321,-1161,414,4,633,-23,-798,-220
803,-746,83,124,451,-221,-369,98
406,-1471,296,-193,858,99,-1050,-124
697,-931,-63,173,567,-151,-381,-77
267,-1461,270,-135,809,42,-980,-320
671,-950,142,123,523,-161,-618,-20
133,-1498,303,83,795,75,-931,-495
652,-1112,-19,114,702,2,-738,-24
810,-867,136,-14,408,-377,-367,17
201,-1128,418,301,719,232,-914,-231
301,-1475,449,48,804,130,-1055,-227
565,179,-229,-293,-216,-327,207,458
295,-1396,370,79,729,15,-796,-333
590,-932,11,180,575,-86,-593,-101
516,125,-354,-444,-198,-400,225,350
553,162,-141,-426,-293,-465,169,418
439,51,-394,-159,-129,-265,301,240
480,230,-445,-214,-162,-260,345,339
576,146,-180,-449,-314,-538,286,372
886,-824,275,87,358,-375,-337,116
106,-1407,280,199,892,321,-1116,-355
891,-866,93,-17,468,-299,-382,134
550,259,55,-122,-372,-408,232,453
747,-709,178,246,417,-188,-407,75
324,-1380,397,-202,749,9,-1064,-196
813,-1197,22,-112,654,-190,-660,45
865,-1072,20,-196,537,-356,-470,37
180,-1256,258,182,859,324,-1044,-239
455,303,-174,-122,-357,-435,418,276
608,189,-256,-431,-225,-385,201,495
341,-1109,516,130,601,11,-791,-165
520,287,-40,-62,-369,-409,363,377
174,-1751,73,-106,1012,180,-1067,-478
497,126,-202,-277,-220,-340,164,373
22,-1428,218,180,887,286,-1089,-480
459,34,-477,-401,-72,-258,141,313
893,-753,286,40,308,-431,-304,124
897,-928,214,114,481,-237,-448,163
322,-1394,247,-154,801,42,-932,-249
454,43,-208,-218,-189,-314,151,304
834,-852,463,259,301,-374,-376,68
265,-1274,284,-38,753,75,-909,-265
338,-1363,138,-138,815,40,-803,-272
665,54,-314,-452,-211,-476,361,421
702,-819,-31,130,510,-186,-384,-34
480,-43,-218,-355,-191,-405,145,276
336,148,-304,-7,-125,-117,131,268
642,-975,-201,32,645,-112,-490,-112
272,-1376,227,-186,827,93,-1040,-247
225,-1583,164,-161,955,193,-1155,-314
409,359,-224,-40,-351,-388,463,240
795,-897,239,7,431,-301,-549,80
333,186,-407,-64,-152,-196,275,200
723,-914,123,205,561,-72,-598,67
142,-1510,80,-45,1036,384,-1255,-295
255,-1294,223,-116,833,168,-1061,-206
686,-1102,135,112,619,-85,-740,1
353,-1461,224,-13,888,175,-939,-203
926,-787,59,-1,478,-252,-362,209
233,-1205,471,251,752,254,-1030,-173
661,78,-334,-509,-174,-414,245,485
546,33,-341,-313,-192,-416,365,292
768,-916,57,69,467,-307,-340,-42
841,-848,249,167,435,-238,-447,132
732,-992,90,141,491,-272,-381,-87
755,-998,-116,-60,567,-269,-386,-70
725,-907,306,122,413,-278,-573,15
284,-1511,128,-271,959,195,-1183,-210
401,307,-180,-70,-248,-217,159,371
667,146,-312,-509,-170,-360,170,561
375,-1300,439,25,667,-38,-772,-225
679,-787,251,316,417,-176,-474,-1
856,-1038,11,-173,568,-277,-542,89
191,-1357,278,53,882,288,-1151,-236
279,-1548,257,-218,858,54,-1074,-303
434,230,-261,-255,-223,-295,158,355
575,185,-339,-303,-185,-318,290,439
479,139,-339,-82,-160,-239,335,317
547,340,-122,-297,-368,-463,303,433
471,134,-258,-313,-164,-259,59,405
141,-1405,245,32,802,106,-946,-437
67,-1394,261,196,801,163,-919,-510
522,116,-369,-403,-139,-298,148,408
429,-1540,270,-259,900,107,-1098,-106
876,-890,115,-47,422,-390,-327,64
712,168,-35,-313,-305,-444,257,578
360,407,-200,175,-319,-241,439,254
508,146,-388,-361,-109,-223,106,438
797,-680,85,177,367,-321,-182,20
201,-1547,-19,-205,1061,324,-1215,-278
736,-1014,172,69,454,-333,-446,-80
335,-1508,302,-152,835,59,-1013,-243
924,-822,180,28,464,-241,-461,238
367,87,-193,-155,-216,-305,141,228
531,169,-366,-411,-134,-261,105,465
298,-1206,260,93,795,200,-888,-176
416,-1481,295,-242,865,95,-1086,-105
622,-1029,-78,242,661,-17,-539,-107
769,-692,278,216,317,-326,-329,45
334,-1705,310,-159,974,198,-1243,-198
715,-1020,265,217,433,-303,-437,-98
303,266,-227,58,-231,-189,221,227
686,-724,212,302,354,-273,-312,-55
706,-691,170,291,386,-220,-335,0
424,132,-421,-194,-111,-201,213,304
804,-1128,175,-11,535,-279,-576,13
367,-1245,162,-63,872,233,-962,-80
681,169,-280,-329,-244,-432,424,475
209,-1434,34,-98,906,152,-911,-380
38,-1375,313,225,865,322,-1158,-403
410,-1209,416,-32,644,-54,-751,-163
805,-988,74,-98,443,-424,-357,-54
577,362,-335,-196,-274,-354,470,434
455,41,-174,-289,-214,-362,115,306
984,-788,344,35,343,-380,-376,256
568,-104,-370,-500,-84,-356,119,368
769,-774,-57,102,506,-194,-327,34
292,-1643,218,-69,977,227,-1126,-260
220,-1512,258,-36,803,23,-887,-433
490,198,-332,-199,-142,-195,175,424
736,-1139,29,61,699,-24,-750,59
576,-1139,-71,177,698,-16,-659,-158
670,-650,136,262,373,-233,-333,-29
493,175,-191,-204,-239,-326,213,375
576,86,-357,-485,-173,-398,216,405
276,-1375,310,-94,765,34,-945,-289
433,45,-211,-265,-202,-346,137,277
506,280,-319,-192,-286,-404,466,311
654,189,-199,-305,-316,-507,460,422
249,-1340,82,34,909,252,-910,-269
309,-1349,334,-76,683,-89,-764,-341
444,201,-372,-45,-133,-154,279,344
755,374,-28,-339,-416,-535,406,628
835,-940,117,175,533,-166,-435,99
106,-1271,237,335,821,282,-870,-404
371,-1710,142,-408,976,72,-1152,-233
677,-1214,-39,76,719,-46,-696,-65
548,118,-327,-442,-192,-387,205,395
295,-1472,320,99,824,126,-889,-300
429,196,-410,-293,-170,-286,233,304
811,-657,284,137,286,-382,-306,82
292,-1235,238,-11,813,187,-965,-171
755,-978,-33,-91,604,-162,-625,57
738,-1259,-9,-62,678,-172,-665,-58
499,216,-242,-227,-209,-274,180,421
878,-851,230,-31,365,-419,-366,93
353,216,-385,-22,-164,-187,302,228
236,-1589,159,-207,891,59,-1017,-392
825,-972,33,85,553,-200,-417,56
625,-1188,-140,71,729,-46,-639,-139
215,-1281,131,150,867,260,-862,-299
303,-1539,279,-109,866,101,-1031,-274
230,-1312,235,-33,768,67,-879,-336
304,-1167,263,29,785,192,-932,-139
604,-831,70,188,506,-128,-555,-68
137,-1163,140,97,766,151,-808,-390
521,92,-400,-370,-179,-391,323,306
405,240,-340,35,-161,-147,304,309
541,536,-108,-63,-455,-452,535,420
110,-1539,67,61,1015,350,-1120,-402
577,317,-21,-219,-377,-440,273,479
345,-1192,212,-1,739,61,-726,-216
461,79,-200,-206,-220,-345,208,297
560,276,14,-79,-399,-458,384,400
125,-1387,368,102,823,222,-1144,-338
107,-1352,310,209,786,176,-934,-437
861,-1059,96,-5,524,-301,-423,39
563,124,-68,-232,-266,-371,170,442
518,370,-162,-46,-333,-343,414,402
248,-1397,233,-105,848,142,-1049,-265
398,190,-243,-116,-261,-344,312,229
136,-1236,268,130,781,196,-960,-346
140,-1275,192,12,793,139,-939,-383
796,-952,170,209,478,-237,-385,14
414,-1459,427,-80,794,67,-1005,-129
793,-1086,239,102,547,-182,-646,72
543,308,-374,-187,-210,-278,384,426
675,-824,42,167,464,-228,-376,-79
117,-1699,67,-62,1138,455,-1401,-325
708,-653,184,399,366,-207,-252,-8
577,-54,-401,-508,-156,-472,305,298
809,-817,220,123,415,-271,-436,93
398,89,-297,-224,-198,-334,224,222
733,-1252,21,-36,624,-248,-571,-115
674,-979,37,62,511,-257,-465,-116
572,21,-93,-238,-248,-411,225,380
236,-1193,248,129,730,103,-755,-317
868,-1269,84,-227,642,-260,-715,83
338,-1234,310,34,788,174,-937,-129
619,182,-20,-334,-356,-510,254,461
155,-1473,291,160,834,166,-943,-430
718,215,45,-350,-398,-560,312,555
585,-107,-334,-445,-135,-425,241,325
491,285,-374,-163,-198,-256,343,378
804,-1055,38,111,570,-207,-415,-2
268,-1638,112,-117,958,146,-988,-364
550,411,-283,-154,-300,-337,434,443
599,198,-401,-337,-174,-326,340,447
548,111,-13,-180,-299,-401,200,403
761,-859,-14,13,526,-206,-457,38
912,-1092,47,-259,526,-396,-478,76
556,255,-226,-184,-266,-350,348,420
318,-1449,143,-46,877,128,-859,-283
326,-1694,254,-240,957,135,-1193,-241
141,-1451,71,-63,984,317,-1168,-324
120,-1203,347,359,736,216,-838,-386
10,-1340,276,313,812,254,-963,-512
643,90,-269,-511,-182,-392,147,514
696,-726,333,453,410,-94,-498,77
899,-757,337,52,304,-418,-351,153
806,-914,148,169,541,-119,-543,130
482,64,-341,-390,-104,-246,35,399
338,-1345,420,36,763,110,-970,-172
144,-1374,200,128,822,160,-876,-434
357,126,-202,-119,-178,-209,60,289
543,-784,183,481,468,-55,-495,-115
608,350,-287,-217,-247,-301,357,523
700,-753,304,412,353,-235,-333,-29
318,-1386,218,14,940,320,-1105,-113
474,135,-122,-189,-335,-488,357,243
804,-1009,244,-27,437,-363,-523,20
496,374,-122,-135,-338,-347,284,426
620,-8,-290,-322,-183,-418,352,366
686,-1118,-95,92,682,-78,-566,-76
539,-42,-264,-418,-139,-353,95,373
535,148,-75,-90,-304,-396,334,353
743,-1076,-100,-118,665,-141,-644,15
513,180,-67,-265,-320,-434,197,380
674,-705,251,396,377,-183,-375,-12
839,-1037,205,86,549,-175,-603,128
224,-1222,313,236,749,171,-808,-301
164,-1602,56,-64,1001,250,-1082,-407
744,-650,376,410,322,-209,-385,90
633,-1028,149,210,557,-119,-632,-78
598,343,-36,-120,-345,-356,292,528
227,-1418,124,-174,919,204,-1117,-260
118,-1271,102,130,870,270,-928,-379
234,-1189,403,172,645,26,-749,-334
810,-869,277,248,343,-383,-228,-30
791,-955,202,12,488,-247,-596,83
673,-743,183,322,424,-164,-419,-9
802,-838,-3,24,532,-183,-457,99
993,-1038,196,-277,465,-430,-524,204
865,-1109,90,-54,533,-326,-440,23
351,175,-222,-39,-175,-166,106,294
274,-1617,40,-234,975,133,-1015,-345
396,397,-258,-84,-342,-370,425,258
235,-1614,324,-96,857,75,-1080,-368
607,-936,-1,323,624,20,-570,-62
752,-950,25,74,528,-224,-430,-20
736,-982,11,86,645,-33,-670,88
625,291,29,-250,-436,-556,373,457
209,-1234,228,88,839,264,-1009,-227
485,-115,-437,-445,-16,-241,29,331
113,-1463,61,77,960,295,-1012,-423
164,-1342,331,85,813,204,-1072,-309
360,-1320,408,5,670,-57,-753,-264
467,23,-216,-201,-159,-275,130,328
646,-897,134,338,512,-107,-478,-65
240,-1428,277,93,928,329,-1147,-197
331,-1396,472,95,744,80,-931,-221
783,-1004,-28,-63,611,-162,-588,65
766,-836,339,291,410,-201,-498,84
371,278,-210,-45,-310,-351,358,215
884,-1124,77,-138,612,-217,-641,143
689,-878,175,156,491,-160,-593,20
263,-1247,513,249,681,113,-878,-249
349,-1430,97,-210,887,99,-919,-229
174,-1495,240,49,882,194,-1036,-378
538,403,-193,-97,-391,-456,556,353
331,-1548,225,-303,863,26,-1059,-259
206,-1373,300,-4,740,16,-869,-402
592,-1051,2,197,641,-36,-652,-110
730,-1016,176,133,565,-119,-669,51
444,119,-171,-250,-202,-285,56,366
203,-1108,347,204,688,139,-821,-284
731,-919,287,272,387,-309,-368,-67
291,-1280,361,-83,748,80,-1013,-196
138,-1304,261,205,773,155,-840,-426
823,-987,283,76,447,-299,-523,70
659,163,-51,-219,-267,-357,216,554
552,118,-398,-374,-98,-235,140,462
499,233,-343,-95,-150,-173,270,418
150,-1317,305,-5,810,186,-1119,-304
405,-133,-407,-263,-50,-251,139,192
422,-1427,287,-223,821,45,-982,-128
650,340,-177,-296,-280,-345,264,594
430,-1261,559,-34,651,-15,-926,-80
329,-1177,456,60,625,-19,-785,-219
626,266,75,-252,-422,-526,288,490
325,-1436,434,-53,763,47,-1012,-224
219,-1368,19,33,933,257,-885,-325
93,-1270,319,233,840,332,-1115,-312
70,-1576,87,45,964,250,-1055,-512
396,-4,-428,-237,7,-72,-29,341
973,-771,369,17,288,-461,-315,207
266,-1537,421,-94,823,94,-1155,-266
898,-1008,140,-185,503,-334,-562,145
471,-1358,372,-215,744,-25,-916,-86
714,225,-76,-311,-365,-536,426,514
117,-1491,7,33,1027,368,-1104,-378
178,-1511,184,30,955,289,-1126,-323
718,108,-183,-446,-284,-529,362,493
682,-751,229,246,410,-191,-495,19
338,-1232,99,-41,878,234,-901,-134
407,32,-408,-307,-40,-146,-6,341
602,-6,-371,-591,-106,-362,77,459
419,23,-187,-181,-182,-292,115,276
944,-968,193,-49,445,-373,-391,142
503,-1402,300,-239,827,59,-973,-25
194,-1388,-21,-42,940,230,-908,-362
341,-1337,492,56,704,41,-920,-200
614,-984,264,229,473,-191,-627,-98
139,-1521,-55,-127,1053,336,-1157,-358
706,-823,155,216,459,-186,-464,5
234,-1324,384,184,789,202,-973,-258
659,-1070,15,186,594,-141,-500,-125
806,-1024,251,-51,421,-402,-502,0
835,-932,-27,17,531,-258,-341,36
633,235,-136,-247,-374,-546,505,392
756,-907,120,273,477,-214,-324,-30
698,85,-291,-410,-254,-524,469,419
673,192,-258,-376,-281,-484,425,461
757,-766,272,215,378,-259,-432,58
449,231,-63,-140,-292,-316,132,384
736,-776,117,251,488,-120,-454,70
218,-1119,474,278,684,189,-918,-216
575,-1065,-154,168,691,-23,-572,-166
506,308,-89,-10,-289,-260,259,446
716,-1188,-23,-19,670,-140,-653,-51
610,-1023,-197,55,650,-118,-491,-168
198,-1197,189,43,777,151,-872,-308
633,45,-237,-244,-216,-411,389,393
847,-1017,212,-34,483,-306,-550,90
668,30,-214,-513,-198,-439,162,503
291,-1236,334,-5,687,0,-802,-279
478,384,-240,-133,-362,-430,489,307
206,-1357,144,96,929,323,-1027,-260
501,-226,-321,-423,-46,-310,28,293
253,-1489,294,-133,863,136,-1135,-263
486,257,-114,-55,-366,-445,455,281
254,-1206,237,-24,817,215,-1030,-170
696,171,-355,-430,-264,-521,517,431
857,-683,426,209,266,-368,-355,153
362,-1217,427,9,661,-6,-812,-185
526,185,-411,-327,-157,-294,269,395
546,167,-317,-399,-229,-412,279,378
434,95,-86,-147,-233,-298,88,333
610,-82,-206,-517,-158,-419,69,433
272,-1502,262,-158,874,127,-1110,-260
367,-60,-389,-240,-5,-108,-49,286
913,-830,468,109,292,-419,-415,169
130,-1437,282,124,820,156,-967,-439
214,-1297,321,62,835,254,-1111,-208
640,57,-298,-530,-218,-492,277,422
534,230,-66,-24,-316,-353,348,391
818,-866,342,73,318,-435,-383,25
818,-929,110,167,488,-242,-347,31
703,-801,64,216,495,-146,-433,5
452,155,-222,-101,-183,-221,175,361
796,-873,127,183,561,-64,-581,162
